Tuning L6,L3,W2, from 155 to 165 in 5 steps, Meshsize is 0.001200 m
L3	866.667	L6	150.000	W1	68.333	DB	-2.713	IMP	8.46657
L3	900.000	L6	150.000	W1	68.333	DB	-2.726	IMP	9.84029
L3	700.000	L6	156.667	W1	68.333	DB	-1.698	IMP	5.42094
L3	733.333	L6	156.667	W1	68.333	DB	-1.891	IMP	5.69942
L3	766.667	L6	156.667	W1	68.333	DB	-2.169	IMP	6.30452
L3	800.000	L6	156.667	W1	68.333	DB	-2.450	IMP	7.00632
L3	833.333	L6	156.667	W1	68.333	DB	-2.675	IMP	7.82033
L3	866.667	L6	156.667	W1	68.333	DB	-2.813	IMP	8.84499
L3	900.000	L6	156.667	W1	68.333	DB	-2.821	IMP	10.27867
L3	700.000	L6	163.333	W1	68.333	DB	-1.766	IMP	5.60605
L3	733.333	L6	163.333	W1	68.333	DB	-1.970	IMP	5.90793
L3	766.667	L6	163.333	W1	68.333	DB	-2.262	IMP	6.55664
L3	800.000	L6	163.333	W1	68.333	DB	-2.547	IMP	7.28135
L3	833.333	L6	163.333	W1	68.333	DB	-2.777	IMP	8.14277
L3	866.667	L6	163.333	W1	68.333	DB	-2.922	IMP	9.26467
L3	900.000	L6	163.333	W1	68.333	DB	-2.913	IMP	10.78540
L3	700.000	L6	170.000	W1	68.333	DB	-1.702	IMP	217.54913
L3	733.333	L6	170.000	W1	68.333	DB	-2.693	IMP	324.04745
L3	766.667	L6	170.000	W1	68.333	DB	-4.732	IMP	148.66828
L3	800.000	L6	170.000	W1	68.333	DB	-9.631	IMP	60.38153
L3	833.333	L6	170.000	W1	68.333	DB	-12.631	IMP	31.72447
L3	866.667	L6	170.000	W1	68.333	DB	-6.340	IMP	19.40449
L3	900.000	L6	170.000	W1	68.333	DB	-3.317	IMP	13.04732
L3	700.000	L6	176.667	W1	68.333	DB	-1.767	IMP	257.51302
L3	733.333	L6	176.667	W1	68.333	DB	-2.802	IMP	311.42205
L3	766.667	L6	176.667	W1	68.333	DB	-4.918	IMP	132.70282
L3	800.000	L6	176.667	W1	68.333	DB	-9.952	IMP	59.24143
L3	833.333	L6	176.667	W1	68.333	DB	-12.981	IMP	32.09978
L3	866.667	L6	176.667	W1	68.333	DB	-6.458	IMP	19.98373
L3	900.000	L6	176.667	W1	68.333	DB	-3.389	IMP	13.57831
L3	700.000	L6	183.333	W1	68.333	DB	-1.999	IMP	6.20948
L3	733.333	L6	183.333	W1	68.333	DB	-2.221	IMP	6.55766
L3	766.667	L6	183.333	W1	68.333	DB	-2.551	IMP	7.33186
L3	800.000	L6	183.333	W1	68.333	DB	-2.849	IMP	8.15342
L3	833.333	L6	183.333	W1	68.333	DB	-3.085	IMP	9.16127
